,no,no_sqrt
2435,11.698966666666664,3.4203752230810385
2436,5.4752,2.3399145283535465
2437,4.7912,2.188880992653552
2438,4.069633333333333,2.0173332231769083
2439,3.3029,1.8173882359033802
2440,2.2801666666666667,1.5100220748938298
2441,2.133366666666667,1.4606048975224843
2442,2.7972,1.6724831837719625
2443,9.8909,3.1449801271232225
2444,22.555533333333333,4.749266610049738
2445,22.61443333333333,4.755463524550822
2446,20.00336666666667,4.472512343936757
2447,11.390733333333332,3.3750160493445556
2448,7.164033333333333,2.6765711896628743
2449,5.9192,2.4329406075775872
2450,5.230033333333333,2.286926613018733
2451,6.333466666666666,2.5166379689313016
2452,5.5501000000000005,2.3558650216003465
2453,9.318333333333332,3.052594524880979
2454,19.45093333333333,4.410321227907706
2455,34.04796666666667,5.835063552924395
2456,53.943650000000005,7.344634095719133
2457,35.50305,5.958443588723485
2458,14.442133333333333,3.8002806913875893
2459,8.052733333333334,2.8377338376481567
2460,4.572266666666667,2.1382859178946734
2461,4.1522,2.037694775966214
2462,4.8356666666666674,2.199014930978566
2463,3.5099,1.873472711303797
2464,2.7777,1.6666433331699977
2465,2.3379333333333334,1.5290301937284736
2466,8.63555,2.9386306334753947
2467,19.06075,4.3658618851264634
2468,26.87055,5.183681124452005
2469,17.6009,4.195342655850651
2470,14.2254,3.7716574605867907
2471,16.6708,4.082989101136568
2472,20.4034,4.517012286899384
2473,16.093700000000002,4.011695402195935
2474,16.2903,4.036124378658319
2475,15.61445,3.951512368701381
2476,18.51626666666667,4.3030531796233555
2477,19.27303333333333,4.3901063009149714
2478,27.27633333333333,5.222674921276772
2479,28.11743333333333,5.302587418735624
2480,23.639566666666667,4.862053749874292
2481,20.4792,4.525395010383072
2482,9.252366666666669,3.041770317868637
2483,3.089533333333333,1.7577068394170094
2484,0.6193,0.7869561614219689
2485,0.2494,0.4993996395673509
2486,2.895933333333333,1.7017442032612695
2487,2.7441,1.6565325230734227
2488,3.52255,1.8768457581804638
2489,5.28085,2.2980100086814246
2490,10.96855,3.311880130681061
2491,15.894949999999998,3.986847125235679
2492,20.83425,4.564455060574044
2493,9.938233333333336,3.1524963653164355
2494,6.643000000000001,2.5774017925034505
2495,10.5362,3.245951324342372
2496,19.0348,4.3628889511423505
2497,9.664366666666666,3.108756450201055
2498,5.5866,2.3635989507528556
2499,6.107533333333333,2.4713424152337393
2500,6.198366666666668,2.4896519167680182
2501,8.387,2.896031767781562
2502,45.68715,6.759227026813051
2503,62.4085,7.89990506272069
2504,70.185,8.377648834846207
2505,65.796,8.11147335568576
2506,16.644433333333335,4.079758979809142
2507,7.996266666666666,2.82776708140304
2508,4.2341500000000005,2.0577050323114827
2509,2.34775,1.5322369268491085
2510,1.8008,1.3419388957773002
2511,3.2653000000000003,1.8070141117323906
2512,5.380733333333333,2.3196407767870726
2513,9.257266666666668,3.0425756632607626
2514,18.02485,4.245568277627861
2515,20.12595,4.48619549284246
2516,50.3127,7.09314457768908
2517,23.3725,4.8345113506951245
2518,20.4205,4.518904734556815
2519,22.92675,4.788188592777022
2520,15.81665,3.9770152124426175
2521,7.3406,2.709354166586569
2522,2.8851666666666667,1.6985778365051942
2523,2.9820333333333338,1.7268564889223812
2524,3.404433333333333,1.8451106561215598
2525,6.577766666666666,2.564715708741744
2526,19.8107,4.450921252954269
2527,42.22926666666667,6.498404932494332
2528,46.92416666666666,6.850121653420956
2529,29.431,5.425034562101886
2530,13.556566666666669,3.681924315716806
2531,7.900933333333334,2.8108598921563726
2532,3.891533333333333,1.9726969694642238
2533,3.587066666666667,1.8939552969029303
2534,3.790133333333333,1.9468264774584645
2535,8.041333333333334,2.8357244812099314
2536,11.463166666666666,3.385729857307973
2537,7.725233333333333,2.7794303972816685
2538,26.15725,5.114415900178631
2539,36.06325,6.005268520224553
2540,106.635,10.326422420180187
2541,53.778400000000005,7.333375757453044
2542,28.53983333333333,5.342268556833635
2543,27.9924,5.29078444089343
2544,13.9828,3.7393582337080247
2545,13.1232,3.6225957544280316
2546,6.4031666666666665,2.5304479181889254
2547,8.2494,2.872176874776343
2548,6.145933333333333,2.4790992988045746
2549,10.333766666666667,3.214617654817858
2550,14.785633333333337,3.845209140389289
2551,29.2741,5.410554500233779
2552,36.50836666666667,6.042215377381599
2553,33.49583333333333,5.787558495024766
2554,20.4881,4.526378243143187
2555,13.2547,3.640700482050123
2556,5.266533333333334,2.2948928805792512
2557,5.5513,2.3561196913569566
2558,5.8014,2.4086095574002857
2559,17.6141,4.196915534055933
2560,25.0198,5.001979608115171
2561,28.837,5.370009310978893
2562,25.604166666666668,5.060055994420088
2563,125.638,11.208835800385337
2564,59.49286666666666,7.713161911088517
2565,49.29580000000001,7.021096780418285
2566,51.45845,7.173454537389918
2567,31.680833333333336,5.628572939327813
2568,18.7905,4.334801033496232
2569,11.13575,3.337027120057612
2570,10.2545,3.2022648235272486
2571,7.882149999999999,2.8075166962994182
2572,7.40715,2.7216079805879465
2573,8.48995,2.9137518768762725
2574,29.28815,5.411852732660045
2575,44.1076,6.641355283374019
2576,45.0943,6.7152289611002836
2577,30.0798,5.48450544716659
2578,11.817666666666666,3.437683328444705
2579,7.4094,2.722021307778468
2580,2.57665,1.6051946922414115
2581,2.46705,1.5706845641311944
2582,1.9313,1.3897122004213678
2583,3.8913,1.9726378278842776
2584,4.74525,2.178359474466967
2585,2.0300333333333334,1.4247923825362534
2586,1.996033333333333,1.4128104378625368
2587,5.4189,2.327853088147961
2588,4.93135,2.220664315019269
2589,7.01315,2.648235261452426
2590,12.6252,3.553195744678303
2591,14.0847,3.7529588327078676
2592,15.9178,3.989711769037959
2593,18.2044,4.266661458330154
2594,12.9543,3.5992082462675037
2595,7.053733333333334,2.6558865437614863
2596,4.219033333333333,2.0540285619565597
2597,4.6443,2.1550638041598678
2598,8.222466666666667,2.8674843794982854
2599,12.946033333333334,3.598059662280954
2600,15.828233333333335,3.9784712306781023
2601,12.482266666666666,3.533025143792026
2602,5.862833333333334,2.421328836266015
2603,1.357,1.164903429473877
2604,1.0765,1.0375451797391764
2605,0.796,0.8921883209278185
2606,1.4389500000000002,1.1995624202183062
2607,7.93585,2.8170640745286573
2608,6.7631,2.60059608551578
2609,10.1442,3.1849960753508
2610,9.98845,3.160450917195203
2611,8.8585,2.9763232351342483
2612,11.0562,3.3250864650411724
2613,11.6847,3.418289045706931
2614,16.05955,4.00743683668252
2615,19.214,4.383377693058174
2616,16.050166666666666,4.006265925605372
2617,24.01565,4.900576496699139
2618,17.071133333333332,4.131722804513068
2619,12.978733333333333,3.602600912303961
2620,9.855166666666667,3.139293975827474
2621,13.246433333333334,3.6395649923216555
2622,29.392733333333336,5.4215065556848065
2623,44.25793333333333,6.652663626949233
2624,52.0119,7.211927620269077
2625,28.74113333333333,5.361075762692907
2626,12.627633333333334,3.5535381429405444
2627,4.71845,2.172199346284774
2628,2.2640333333333333,1.5046705065672463
2629,2.1415,1.4633864834690802
2630,2.18695,1.4788340001501183
2631,2.96265,1.7212350217213221
2632,4.481,2.1168372634664196
2633,8.1712,2.8585310913124595
2634,6.0025,2.45
2635,4.82115,2.1957117297131696
2636,8.2903,2.8792881064596507
2637,9.0744,3.012374478712765
2638,16.59045,4.073137611227983
2639,22.70233333333333,4.764696562566532
2640,21.74103333333333,4.662728099871719
2641,26.9096,5.187446385265105
2642,22.730600000000003,4.767661900764357
2643,10.766666666666666,3.2812599206199233
2644,10.2569,3.202639536382451
2645,8.574800000000002,2.9282759432813026
2646,17.6616,4.202570641880991
2647,19.37355,4.401539503401055
2648,14.56665,3.8166280929637355
2649,13.877199999999998,3.725211403397128
2650,4.966266666666667,2.2285122092253986
2651,2.32655,1.5253032485378113
2652,1.7307,1.315560716956842
2653,2.2187,1.4895301272549004
2654,1.41035,1.1875815761454032
2655,6.855133333333334,2.6182309549261182
2656,9.4136,3.068159057154632
2657,12.7782,3.5746608230711905
2658,10.876433333333331,3.2979438038470774
2659,36.31975,6.026586927938566
2660,42.28735,6.502872442236585
2661,32.9077,5.7365233373533835
2662,37.6003,6.131908348956301
2663,52.2166,7.226105451763073
2664,41.11155,6.411828912252728
2665,26.367700000000003,5.134948879979235
2666,10.720266666666667,3.2741818316438485
2667,10.853266666666665,3.294429642087787
2668,11.7757,3.4315739828830734
2669,15.554366666666668,3.943902466677728
2670,29.767366666666664,5.455947824774964
2671,68.16485,8.25620070007991
2672,70.98475,8.425244803565057
2673,128.155,11.320556523422336
2674,95.7046,9.78287278870578
2675,64.3187,8.019894014262285
2676,14.83945,3.852200669747099
2677,8.3605,2.8914529219753864
2678,4.46562,2.1132013628615707
2679,6.0874,2.4672656930294314
2680,10.6743,3.2671547254453683
2681,35.26105,5.938101548474899
2682,18.8392,4.340414726728311
2683,39.65645,6.297336738653889
2684,43.9375,6.628536791781426
2685,29.20363333333333,5.404038613234858
2686,29.811966666666667,5.460033577430332
2687,22.0386,4.694528730341311
2688,15.66605,3.9580361291933657
2689,10.04565,3.169487340249208
2690,5.5402,2.35376294473339
2691,10.309866666666666,3.2108981090446744
2692,9.876633333333332,3.1427111437950086
2693,15.2147,3.9006025175605883
2694,29.8772,5.466004024879601
2695,67.98065,8.245037901671525
2696,86.68235,9.310335654529325
2697,76.72666666666667,8.75937592906405
2698,44.55506666666667,6.67495817714738
2699,15.593233333333336,3.948826830000695
2700,4.1768,2.043722094610713
2701,2.8807666666666667,1.6972821411499819
2702,4.129,2.0319940944796073
2703,3.8557,1.963593644316461
2704,10.04905,3.1700236592177036
2705,9.476066666666666,3.0783220537602407
2706,11.304666666666668,3.362241315947841
2707,14.218133333333332,3.7706940121592116
2708,15.640833333333331,3.9548493439489363
2709,13.5587,3.682214007903397
2710,18.3205,4.280245320072203
2711,21.86633333333333,4.676145136042436
2712,21.605633333333333,4.648186026110975
2713,20.3754,4.513911829001537
2714,21.416866666666667,4.627836067393341
2715,16.040566666666667,4.00506762323268
2716,10.430866666666669,3.2296852271803003
2717,20.85986666666667,4.5672603020483376
2718,34.247,5.852093642449683
